crag,route_name,route_rating,bouldering_grade,route_difficulty
Rumbling bald,Contact,5.11d,V6,1.9406081097194312
Flatirons,Balance in Nature,5.11d,V6,0.7837771588696071
Farley,Brick Bop,5.12c,V9,1.7684736193418216
Tramway,Soul Shine,5.13a,V10,1.689488730441587
Flatirons,Re-Entry Burn,5.11d,V6,1.0463768062774756
Flagstaff,Cloud Shadow Traverse,5.11a,V5,0.6258294903872899
Rumbling bald,Rotator Cuff,5.11a,V5,1.353335666044842
Joe's Valley,Boysize,5.12a,V7,1.6405009516829547
Bishop,Highbrow,5.12c,V8,0.465741563477233
Yosemite,Ladder Detail,5.11a,V5,-0.26259353817933845
Yosemite,Pugilist,5.12d,V9,0.8497680257444845
Red Rocks,Ride the White Horse,5.13a,V10,1.5047134546565006
Red River Gorge,Balance beam,5.11a,V5,-3.286478273142881
Tramway,Left Hand of Darkness,5.12d,V9,1.6237338777971853
Tramway,Gluttony,5.12c,V8,1.7391721571281993
Tramway,Solitude,5.12a,V7,1.350371011768105
Tramway,Pancake House,5.11a,V5,0.32685974254688177
Hueco Tanks,Nobody's Funky,5.12a,V7,0.13985661235621824
RMNP,Veritas,5.12d,V9,2.6972677860560057
Little Rock City,Finish Your Homework,5.11a,V5,-0.9333373923074938
Clear Creek Canyon,Dark Waters,5.13d,V13,2.5497162176002437
Castle Rock,Way Dubious Contortionist,5.11a,V5,0.14482115621790914
Red River Gorge,Irreverent C,5.12c,V8,-1.7266437459532809
Red River Gorge,Techulicious,5.12a,V7,-1.2860332928595917
Red Rocks,When the Cat's Away,5.11b,V5,-2.0171097142114096
Red River Gorge,Golden Boy,5.13b,V11,2.8504467949616714
Tramway,Greasefire,5.11d,V6,0.724913063697427
Flatirons,Girlfriend's Backside,5.12a,V7,0.6962651218231137
Red Rocks,Marshall Amp,5.11b,V5,-2.1741653669727397
Morrison,Squirming Coil,5.11d,V6,1.715566901158358
Bishop,Good Morning Sunshine,5.8,V1,-2.350832850896348
Indian creek,Generic Crack,5.10a,V3,-2.529756693626462
Indian creek,Wavy Gravy,5.10a,V3,-2.218461269482925
Great Barrington,Snooze Button,5.11a,V5,-0.33997738596227184
Turtle Wall,Director of Humor Affairs,5.11a,V5,-2.816852112987764
Turtle Wall,Pinching Bird Shit,5.11b,V5,-1.6625514435963096
Red River Gorge,White Man's Shuffle,5.13d,V13,2.3279347262393464
Joshua Tree,Strawberry Contraceptives,5.12a,V7,1.2316042189852996
Joshua Tree,Not So Thin Lizzy,5.10c,V4,-0.33705978044505885
HP 40,The Beach,5.10c,V4,0.9018406630863609
Horseshoe Canyon Ranch,Crimp Scampi,5.10d,V4,-1.572453587292255
Red River Gorge,Super Pinch,5.10d,V4,-2.4052214221413126
Bishop,Bubba Butt Buster,5.13b,V11,1.933573084210983
Red River Gorge,Workin' for the Weekend,5.10c,V4,-3.5804871496607484
Red River Gorge,Machete,5.10b,,-3.4398933167105263
HP 40,Moms,5.9,V2,-1.8574785201760036
Joshua Tree,Mulligan Variation,5.12c,V8,1.716882318828222
Red River Gorge,All Things Considered,5.11d,V6,-0.7486224571497033
Obed,Paraphernalia,5.10b,V4,-2.7898768988488585
Red Rocks,Pickled,5.11b,V6,-1.6190341315824337
Red River Gorge,Girls Gone Wild...WOO!,5.10d,V4,-3.2757258531603326
Red River Gorge,Mona Lisa Overdrive,5.11b,V5,-1.7784926858557095
Great Barrington,Spack,5.10c,V4,-0.3938057167156157
Red River Gorge,God's Own Stone,5.14a,V14,2.865600823061712
Obed,Herbivore,5.11a,V5,-2.667139436393611
Gold Bar,Ross Bongo,5.12c,V9,1.440344042135794
Gold Bar,Obesity,5.12a,V7,1.5893068536694945
Grandmother,The Nose,5.10c,V4,0.7952063308403771
Red Rocks,Roto Hammer,5.10c,V4,-2.2553308757779496
Red Rocks,Alexisizer,5.11d,V6,0.4160945322154661
Boulder Canyon,Cage Free,5.13b,V11,2.938648527961919
Red Rocks,Burros Might Fly,5.10b,V3,-2.7729189115049895
Clear Creek Canyon,Animal,5.12d,V9,1.1627879809312385
Red Rocks,Dodging a bullet,5.12a,V7,-0.5780961454854381
Bishop,Beefy Gecko,5.13b,V11,3.0074270719677627
Joe's Valley,Worst Case Scenario,5.12d,V9,1.256792017782038
Joshua Tree,Nicole overhang,5.11d,V6,0.4133903105983157
Red Rocks,Progressive Guy,5.13a,V10,2.7685029624694413
Joe's Valley,Death Scream,5.13a,V10,1.3640385251604206
VRG,Don't Believe the Hype,5.12a,V7,0.8296922713338012
Joe's Valley,Water Painting,5.12a,V7,1.7885781583322042
Indian creek,Annunaki,5.12a,V7,-1.2935286321619326
Red River Gorge,Who is Who?,5.11d,V6,-2.2778272217726054
Rumney,F---ing the dog,5.11a,V5,-1.5664599408884325
Red River Gorge,Edge-a-Sketch,5.11a,V5,-3.0737804388251373
Joe's Valley,The Wind Below,5.12c,V7,-0.09826167384955538
Rumney,Polly Purebred,5.10b,V4,-2.367390626529844
Red Rocks,The Prophet,5.12b,V8,-0.9937082793327214
Red River Gorge,Different Strokes,5.11b,,-1.8442360347606437
Newlin,The Nickness,5.13a,V10,2.446247956426425
Red River Gorge,The Castle Has Fallen,5.13b,V11,1.3019281621250147
Farley,The Thrill of Victory,5.12c,V8,-0.32090225941220046
Poudre Canyon,Against Humanity Right,5.12c,V9,1.7784011298242084
Poudre Canyon,Against Humanity Low,5.12c,V9,1.4517831415692402
Rumney,Clusterphobia,5.10d,V5,-2.2872330739195137
Priest Draw,Move and Groove Barbie,5.12c,V8,0.7569969545876283
Bishop,The Mandala,5.13c,V12,2.1890149635335683
Bishop,Redrum Sit,5.13a,V10,1.6975282052739287
Bishop,Michael Caine,5.12d,V9,1.8686705797640368
Red River Gorge,Toker,5.11a,V5,-3.068128423576845
Red River Gorge,Tacit,5.12a,V7,-1.315619865470574
Red River Gorge,Belly of The Beast,5.12c,V9,-0.6650224140836771
Red River Gorge,Hellraiser,5.12c,V8,1.5373163221702117
Bishop,Fly Boy Arete,5.11a,V5,-0.4625772819750352
Maple Canyon,Sprout,5.13a,V10,1.5373104715817154
Red River Gorge,Maizy Mae,5.13a,V10,0.9516302263556595
New River Gorge,Fruity Pants,5.13a,V10,1.382408022248271
Rumney,Sesame Street,5.10c,V4,-2.5534208677638675
Yosemite,Hexcentric,5.12a,V7,1.0760014224001786
Red River Gorge,Flutterby Blue,5.9,V2,-3.803760816171349
Red River Gorge,Send Me On My Way,5.9,V2,-3.6026665511714397
Red River Gorge,Cruisin' For A Bruisin',5.10d,V5,-3.3295741626061894
Red River Gorge,Preemptive Strike,5.10c,V4,-3.2933416247654566
Bishop,Blood Brothers,5.12a,V7,1.7280942163172714
Joe's Valley,Skeleton Key,5.13b,V11,1.9932240457090884
Red River Gorge,Reload,5.12c,,-1.253282049664937
New River Gorge,wild seed,5.11a,V5,-1.925128441645601
New River Gorge,Black and Tan,5.10a,V3,-1.8456983298393734
New River Gorge,Cross-Eyed and Blind,5.11a,V5,-1.779308766267326
Mt Charleston,The Great Train Robbery,5.12a,V7,-0.854951977404671
Red River Gorge,Gluttony,5.12a,V7,-1.7565151779354378
Mt Evans,Clear Blue Skies,5.13c,V12,2.932968898020541
Indian creek,Way Rambo,5.12a,V7,0.40282013533190947
New River Gorge,Superman,5.12b,V8,0.38942663831510027
Red River Gorge,Banshee,5.11b,V6,-2.2290848364310745
New River Gorge,The Project,5.13c,V12,1.6266731494874371
Red River Gorge,Monkey In The Middle,5.11b,V5,-3.501915219760105
New River Gorge,Kinesthetica,5.10c,V4,-2.766745030198732
New River Gorge,Hellbound for Glory,5.12a,V7,-0.8839787905438292
Obed,The Journey,5.12c,V8,-0.3860176854741767
Leavenworth,Fridge Left,5.12c,V7,1.617254663355603
Leavenworth,Busted,5.12c,V8,0.4529999794238393
Leavenworth,Twister,5.12a,V7,1.3398147567270642
RMNP,The Kind SDS,5.12a,V7,0.6239470465011177
Yosemite,Snake Dike,5.7,V1,-2.631477266028527
Turtle Wall,Banana Dance,5.11d,V6,-1.8173800909449234
New River Gorge,Floaters,5.10d,V4,-2.669012523043405
New River Gorge,Lamda,5.12b,V8,0.49914280189453974
Maple Canyon,Toxic potatoes,5.11b,V5,-1.5434372286563696
Deep Creek,Pit Lizard,5.11a,V5,-0.3933928504640538
Mt Evans,Silverback,5.13a,V10,2.628447150897312
Red River Gorge,Calm Like a Bomb,5.13a,V10,0.718673696055417
Yosemite,Pride,5.12d,V9,1.992014280015832
New River Gorge,New River Gunks,5.7,V1,-2.2820935122023
Grandmother,Toxic Box,5.11d,V6,1.4049248568185466
Red River Gorge,There Goes the Neighborhood,5.11b,V6,-2.0580873720527713
Mt Evans,Pink Fink,5.12a,V7,1.174630482116589
New River Gorge,Just Another Pretty Face,5.11b,V5,-2.5326591888664676
Mt Evans,Maker's Mark,5.11a,V5,0.28614820356243853
Red River Gorge,Monkey bars,5.10a,V3,-2.8212912580022875
Mt Evans,The Dali Sit,5.12d,V9,2.2393673996950874
Sinks Canyon,Elmo's Fish,5.10d,V4,-2.4916186071168083
RMNP,Riddles in the Dark,5.13a,V10,2.019579229013729
New River Gorge,Sausage,5.11b,V5,-1.0979209724664063
Rifle,Blocky Horror Picture Show,5.12d,V9,0.8584787996301655
Red River Gorge,Gold rush,5.11d,V6,-1.9797471737046581
Red River Gorge,No Redemption,5.13b,V11,2.5163124634361833
RMNP,Terrorism Arete,5.12a,V7,0.15429083514051706
RMNP,Riddles in the Park,5.13c,V12,2.449807056694018
Echo,Way Hammered,5.12c,V8,0.16211689122465736
Mt Evans,Mirror Mask,5.13a,V10,1.7154301797302232
RMNP,Reternia,5.13b,V11,2.30819287065958
Sinks Canyon,Ring of Fire,5.12c,V8,-0.2894191703042659
Rocktown,Breaking and Entering,5.11a,V5,-0.9329769052251577
RMNP,Geeks of the Industry,5.12a,V7,0.5132740389460959
Gunks,High Exposure,5.7,V1,-2.641603531419943
RMNP,Skipper G,5.12d,V9,1.4279414448833292
Red River Gorge,Convicted,5.13a,V10,1.1570722643004656
Maple Canyon,Fizzler,5.12a,V7,-1.647961684182013
RMNP,Slowbot,5.12c,V9,1.7143978479876396
RMNP,Running Scared,5.13b,V11,2.363323637992392
Red River Gorge,Chickenboy,5.11b,V5,-2.1457405303685597
Joe's Valley,Maxi Pad,5.11d,V6,0.6392495953695723
Way Lake,Black Face,5.11d,V6,-1.3283490073662367
Way Lake,Crimp Ladder,5.12b,V8,0.11244146907509588
Mt Charleston,Bloodline,5.12b,V8,0.7465851249858552
Lilly boulders,K.B. Problem,5.10c,V4,-0.7319722108851897
Maple Canyon,3-2-1,5.13a,V10,0.8356704748711264
Maple Canyon,Wyoming Sheep Shagger,5.13d,V13,2.3752537127419573
RMNP,Secret Splendour,5.13c,V12,2.518729444271341
Blowing Rock,Low Boy,5.11a,V5,1.3532467451534922
Joe's Valley,Kill by numbers,5.11a,V5,-0.9530472029674538
Grandmother,Haptos,5.10c,V4,-1.2071400185818815
Grandmother,Cock and Balls,5.10a,V3,-1.3005875606830524
Mt Evans,Gorillas in the Mist,5.13a,V10,2.415543161259989
New River Gorge,Satisfaction Guaranteed,5.11a,V5,-1.6410838974404394
Wild iris,Indian Country,5.10a,V3,-2.8353236834611075
Red River Gorge,Snapper,5.11a,V5,-2.450531300465419
Ten sleep,The Burden of Immortality,5.13a,V10,1.058410412926732
Ten sleep,Hellion,5.13c,V12,2.6631866146652254
Ten sleep,Kielbasa,5.12c,V11,0.0572418567451888
LCC,The Surfboard Problem,5.10c,V4,-0.9242928719477143
Tramway,Don's Dyno,5.11a,V5,0.10164805444797151
Clear Creek Canyon,Flash Flood,5.12a,V7,0.054643996411438925
Ten sleep,Always Keep It Loaded,5.12a,V7,-1.4493956076844579
Red River Gorge,Touch of Gray,5.11a,V5,-4.117293104278026
Little River Canyon,Silverback,5.13a,V10,1.6103213666430292
Clear Creek Canyon,Formula 50,5.13b,V11,2.5975582000401602
Boat Rock,Fire Woman,5.10c,V4,0.5001393501381515
Red River Gorge,Us and them,5.12a,V7,-0.05120976237443167
Joe's Valley,Midget,5.10a,V3,-2.3787936760445327
Joe's Valley,Glow Worm,5.11d,V6,-0.5848427434980376
Joe's Valley,Pimper's Paradise,5.11a,V5,-0.24798103740139055
Clear Creek Canyon,Fluid Mechanics,5.12d,V9,2.171335377406904
Maple Canyon,Ethan Screams,5.12c,,0.43394722342766945
Owens River Gorge,Sendero Luminoso,5.10b,,-2.6218238417905497
Bishop,Mister Witty,5.11d,V6,0.0654302956155406
Joe's Valley,Phoney Baloney Traverse,5.12b,V8,1.3821725341222613
RMNP,Future Development,5.13a,V10,2.225822906722607
Red cliff,Return of the Jedi,5.12c,,1.6667767722783942
Black Mountain,Adamantium,5.12a,V7,0.42086817224349315
Red River Gorge,Geezers Go Sport,5.11b,V5,-3.3129714459365287
Boulder Canyon,A Tall Cool One,5.12a,V7,-1.8975817005766
Boulder Canyon,Free Willie,5.11a,V5,-2.456124612281547
Boat Rock,Paint Can,5.11a,V5,1.2830761397752048
Obed,Huecool Junior,5.10d,V4,-2.0310053012917026
Clear Creek Canyon,Aqua Huck,5.11d,V6,0.5574691611096718
Eldorado Canyon,Lost,5.13b,V11,2.0606803492743913
Joe's Valley,Eden,5.13a,V10,2.04230872086812
Joe's Valley,Shadow of Death,5.11d,V6,-1.0177857771573675
Little Rock City,Cyclops,5.11d,V6,0.17350311995964526
Joe's Valley,Roll The Dice,5.11a,V5,-0.07435852890541537
Red Rocks,Running Man,5.11b,V6,-1.7916552214255512
Red River Gorge,Jungle Gym,5.10b,V3,-2.579049047036546
Maple Canyon,The Angry Inch,5.11b,V5,-2.0529080121651186
Maple Canyon,Lip Venom,5.11b,,-2.376681016753113
Ten sleep,Napalm Death,5.12c,V9,0.8277150505253347
Ten sleep,Meet Me in Heaven,5.12a,V7,-0.7136627974792468
Ten sleep,Dope Shinto,5.12a,V7,-1.8895841469683463
Gold Wall,Check Engine Light,5.12a,V7,-0.7248709154634574
Horseshoe Canyon Ranch,Dig Dug,5.10c,V4,-0.9596154897033673
Horseshoe Canyon Ranch,Dirty Bitch,5.10a,V3,-0.860695347195567
Horseshoe Canyon Ranch,Private Property,5.10a,V3,-2.506997654693787
Red River Gorge,Capture the Flag,5.11b,V5,-2.9654014764836303
Red River Gorge,Apoplectic Chick from Missouri,5.10b,V3,-2.879705262054807
Cathedral,Pussycat,5.13a,V10,1.531029219887484
Grandmother,Zen,5.12a,V7,2.5332787995702675
Horseshoe Canyon Ranch,Newton County Mentality,5.11a,V5,-1.5108554800764653
Horseshoe Canyon Ranch,Horny Goatweed,5.11a,V5,-1.3124097970013666
Obed,Barbwire and Lingerie,5.12b,V8,-0.08938041397909968
Red River Gorge,The G-Man,5.10c,V4,-2.355398513540412
Hueco Tanks,Skimmer,5.10a,V3,-1.90693279899519
Joe's Valley,Low Tide,5.11d,V6,0.5040278672206212
Joe's Valley,Reach Around Right,5.10a,V3,-0.8196144587195373
Joe's Valley,Iscosceles,5.10c,V4,-0.017375174271264
Little Si,Psychosomatic,5.12d,V9,2.1754149131713234
Poudre Canyon,Divergence,5.12d,V9,1.4504732765122004
Red Rocks,This is the city,5.12a,V7,-0.59476680645768
Joe's Valley,Great White,5.11d,V6,0.7524658763716312
HP 40,Great white,5.12a,V7,2.3914579866923042
HP 40,The Kind Flake,5.10a,V3,-0.9936191896744581
HP 40,"Earth, Wind, and Fire",5.10c,V4,0.1376260226098472
Hueco Tanks,Memento,5.7,V1,-2.3725153977336877
Rocktown,The Tooth Problem,5.11d,V6,-0.33181451164655196
Foster falls,Stun Gun,5.12a,V7,-1.3504336861072812
Foster falls,Bottom Feeder,5.12a,V7,-1.8466520149783752
Red River Gorge,Burning Bush,5.11a,V5,-2.653239805503061
Bishop,Overzealous,5.12d,V9,1.9132768866680376
Ten sleep,Head Like A Hole,5.12a,V7,-1.944296767441047
Boulder canyon,The Amendment,5.13a,V10,2.165243196770008
Red River Gorge,little viper,5.10b,V4,-3.170080646409001
Red River Gorge,Dyn-o-mite,5.9,V2,-3.735450986074627
Red River Gorge,Black Powder,5.10b,V3,-3.6161674144625175
Little River Canyon,Boy,5.12b,V8,0.6728683094294688
Joe's Valley,Stand up Comedian,5.11a,V5,-1.8950992115857597
Yosemite,The Angler,5.10a,V3,-0.05034173363325043
Yosemite,Zorro,5.10c,V4,-0.2700735210609076
Yosemite,Flatline,5.12c,V8,1.9195549306803386
Yosemite,Heart of Darkness,5.12d,V9,1.8797707621876492
Rocktown,Golden Harvest,5.13a,V10,2.449199466510178
Bishop,Extended Mr. Happy,5.12a,V7,1.305671529310308
Hueco Tanks,Crimping Christ on the Cross,5.13a,V10,0.7696614895328218
Yosemite,Thong Cave,5.13a,V10,1.4116610845681727
Boat Rock,Lost Digits,5.10a,V3,0.784473299110643
Little Rock City,Man Hands,5.12c,V8,1.3493020195710235
Rocktown,The Orb Direct,5.12d,V9,2.0286238672195775
Jailhouse,Electric Chair,5.12d,V9,1.6026454112792863
Little Rock City,Chronic,5.12a,V7,0.7916835131345346
Clear Creek Canyon,Dark Waters Stand,5.13a,V10,1.9950720591762237
Yosemite,Atlantis,5.11d,V6,-0.2341798342731993
Joe's Valley,Top Shelf,5.12d,V9,1.6260992520457227
Bishop,Cindy Swank,5.12a,V7,0.8869556070036022
Black Mountain,Loh Roof,5.12c,V8,1.4345146528696069
Great Barrington,Something from Nothing,5.13b,V11,2.4076756738366374
Boulder canyon,Hard Boiled,5.13b,V11,2.0724528471061427
Hueco Tanks,Glas Roof,5.12d,V9,1.0596814910327086
Bishop,Acid Wash right,5.12d,V9,3.0182571185905327
Blacksmith Fork,Grey Matter,5.12b,V8,0.1812734111679041
Foster falls,Tea and Strumpets,5.10a,V3,-2.638277693449498
Little River Canyon,Pod Right,5.13a,V10,0.45868547122670933
Little Rock City,Two Can Sam,5.10a,V3,-1.3744871325848094
Little Rock City,Fatigue Syndrome,5.12c,V8,2.0620425064897367
Donner summit,Hobo,5.12c,V8,1.2713504249880812
Little Rock City,Art of the Vogi,5.10c,V4,-1.3298104376816455
Hueco Tanks,Rembrandt Pussyhorse,5.10c,V4,-2.212024109226223
Gold Wall,Luther,5.12c,V8,-0.35143555861808656
Foster falls,Grand Larceny,5.12a,V7,-0.33825498692339157
Ice Pond,The Official,5.12a,V7,0.4027987071763538
Smith Rocks,Five Gallon Buckets,5.8,V1,-2.5655433660185833
Smith Rocks,The Outsiders,5.9,V2,-3.268806413327944
Snowy Mountain,Coitus,5.11d,V6,-0.6306219187666031
Snowy Mountain,IHOPP,5.12b,V8,-0.1961087874808904
Little Rock City,The Junkie,5.12a,V7,0.8049473373261443
Area 74,The Fin,5.10c,V4,-0.8125024090150116
Horseshoe Canyon Ranch,The Crescent,5.10a,V3,1.1052626012579927
HP 40,Out of the Box,5.11d,V6,1.2527491379755356
Little Rock City,Latin For Dagger,5.11a,V5,-0.3536410435121234
Horseshoe Canyon Ranch,Commodus,5.10a,V3,-2.1283089371348365
Little Rock City,Thundafrumunda,5.10c,V4,-1.0366618625917907
Bishop,Little forgotten,5.12d,V9,2.0234999214607776
McKenzie Pond,Ian's Favorite Problem,5.11a,V5,0.09839044039875207
Bishop,Pig Pen,5.9,V2,-0.35816531384568207
Moore's Wall,The Pit,5.11a,V5,-0.015272834338616354
Moe's Valley,Duality,5.11a,V5,-0.24101409009755723
Hueco Tanks,El Techo de Los Tres B,5.13b,V11,3.493686011820985
Chuckawalla,Capt'n Rehab,5.12c,V10,-0.1919299961445729
Hueco Tanks,Try Harder,5.12d,V9,2.2228508654139043
Hueco Tanks,Le Chninkel,5.13b,V11,1.8514558613615046
Red Rocks,Fear of a Black Hat,5.12d,V9,1.7541229095095425
Red Rocks,Jenna's Jewelry,5.10c,V4,-0.06305606963881662
Horseshoe Canyon Ranch,African Arete,5.12a,V7,0.5456148065914982
Horseshoe Canyon Ranch,Razor's Edge,5.12a,V7,0.2789213188928951
Horseshoe Canyon Ranch,Fat Hand,5.12a,V7,-1.4577301034157224
Smith Rocks,Taco Chips,5.13a,V10,1.8912175006405663
Red Rocks,Tour de Pump,5.12b,V8,0.39196745853438253
Horseshoe Canyon Ranch,Flash Gordon,5.13a,V10,2.152139318265391
Hueco Tanks,Troglodyte,5.12c,V7,0.33798916393127537
Horseshoe Canyon Ranch,Fraziac,5.11d,V6,0.3586290410714683
Castle Rock,Copperhead,5.13a,V10,0.6291739256184915
New River Gorge,Starry,5.12a,V7,-1.2801531099126764
Hueco Tanks,The Bathtub,5.12d,V9,1.2956158496620611
Little Rock City,Frumundathunda,5.11a,V5,-1.0207731749753213
Black Mountain,NRA,5.12a,V7,0.0357872499529824
Red River Gorge,Face up to that crack,5.8,V1,-2.561209699493941
Hueco Tanks,V-Obsession,5.11a,V5,-0.1966178745809077
Mortar rock,Black Plague,5.11d,V6,0.8712402285734981
Hospital Boulders,JH,5.13a,V10,1.6527681813758186
Hospital Boulders,Underworld,5.13a,V10,1.9571870189721696
Rocktown,Island of Beautiful Women,5.10b,V4,-0.02562840247611213
Horseshoe Canyon Ranch,War Bonnet,5.11a,V5,-0.4658938523752568
Red Rocks,The gambler,5.11b,V5,-2.3801545792617063
Little Rock City,Simmetry,5.12a,V7,0.12904231300002542
Foster falls,Moving Target,5.9,V2,-1.8443818905809868
Yosemite,Outer Limits,5.10c,V4,-1.7571709525291532
Horseshoe Canyon Ranch,Make You Cuss,5.9,V2,-0.4272358787849092
Horseshoe Canyon Ranch,Even Dirtier,5.11a,V5,-0.04337459573037242
Little River Canyon,Iron Mike,5.12a,V7,-0.8918297931534988
Little River Canyon,Movie Star,5.12b,V8,0.33247826535101704
Horseshoe Canyon Ranch,Big Top,5.11b,V5,-1.6762253272099195
Owens River Gorge,From Chocolate to Morphine,5.11d,V6,-2.3304025052006585
Bishop,Flyboy Arete,5.11a,V5,-0.6740742011561734
Foster falls,Tom and Jerry,5.13a,V10,1.5768811811457597
Leavenworth,Raging Bull,5.12a,V7,1.4870907547752694
Eldorado Canyon,Pig Dog,5.11d,V6,1.1559841298008477
Rocktown,Rescue 911,5.11d,V6,-0.35278519133387254
Rocktown,Golden Shower,5.11a,V5,-0.1909294042647717
Hueco Tanks,Locals Only,5.12a,V7,-0.5529990727119967
Dayton pocket,Torpedo,5.12a,V7,1.2804462963155854
Little Rock City,Junky,5.12a,V7,0.4801584090977038
Tramway,The Cackler,5.12d,V9,1.3926403686656568
Smith Rocks,The Flat Earth,5.12a,V7,-0.1911369821237004
Gold Wall,Stacked Deck,5.11b,V5,-1.3014592888148717
Bishop,Devoted,5.12c,V9,1.7250292706650203
Rocktown,Rotten Egg,5.12d,V9,0.6157184250396737
Little River Canyon,Bitless,5.11b,V5,-1.8647053915466802
Little River Canyon,Rocktoberfest,5.11b,V5,-1.3944050802407044
Cowell,Le Beak,5.10c,V4,-1.2601685333328645
Bishop,Bubba: The Legend,5.13b,V11,2.2681488288402547
Little River Canyon,Long Doug's Route,5.12d,V9,1.2906380372299215
Hueco Tanks,Stegasaur,5.12c,V8,0.6067383479736874
Red River Gorge,Darwin Loves You,5.9,V2,-3.26437330634796
Red River Gorge,Horn,5.11d,V6,-1.7058861165383508
Horseshoe Canyon Ranch,Miho,5.12a,V7,1.2214840934584457
Joe's Valley,Resident Evil Stand,5.12c,V8,1.247653323947924
Little River Canyon,Gecko,5.12c,V8,0.09523866586850432
Little Rock City,Interplanetary Escape,5.12d,V9,1.99021100052876
Bishop,Freeze Short,5.12d,V9,1.4437918618714334
Citadel,Hanging Arete,5.12a,V7,-0.39633994501368564
Smith Rocks,Walking While Intoxicated,5.10b,V3,-1.873074177435758
Bishop,The Fall Guy,5.12d,V9,1.9214398671912798
Bishop,Beer Tumor Right,5.10c,V4,-1.0806531654178206
Bishop,Suspenders,5.11a,V5,-0.9051469330615499
Red River Gorge,Kaleidoscope,5.13c,V12,2.175165042417105
Joe's Valley,The Incredible Hulk,5.12d,V9,1.732058905186394
Horseshoe Canyon Ranch,Love Slave,5.11b,V7,-0.8238793539673497
Horseshoe Canyon Ranch,Egyptian Airbus,5.12c,V9,0.41777427036863046
Red River Gorge,Martin Rides Again,5.11d,V6,-2.20839572823723
Joe's Valley,Walrus,5.11a,V5,-0.10018753545639604
Joe's Valley,Stand Up Comedian,5.11a,V5,-1.8554159618783044
Joe's Valley,Chi,5.10a,V3,-2.479716017339364
Castle Rock,Groundation,5.12b,V8,1.8095671348082678
Foster falls,Pre-Marital Drilling,5.10b,V3,-2.7615571212854775
Red Rocks,Pain Check,5.12a,V7,-0.5810089489119473
Tramway,Steep Sharma Arete,5.13a,V10,1.8079949609848374
Red River Gorge,slick and the 9mm,5.10b,V3,-3.4254947943040595
Tramway,Over The Boardwalk,5.12a,V7,0.36415855004758974
Little River Canyon,Buster Brown,5.11b,,-0.8722841812844512
Little River Canyon,Obsession,5.11a,V5,-1.7545379600801485
Foster falls,Junkyard,5.11a,V5,-0.9939927920170165
